OBJECTID;Categorie;Adres ;Aanduiding ;Naam;Complex;Bouwjaar ;Architect ;Datum aanwijzing;Object nummer;Meer informatie;SHAPE.AREA;SHAPE.LEN;geo_shape;geo_point_2d
1009;Gemeentelijk monument;Vestdijk 24;Herenhuis;;;1880;;4-1-1994;GM0263;https://beeldmateriaal.eindhoven.nl/monumenten/GM0263.pdf;173.22068841;61.6719787864565;"{""type"": ""Polygon"", ""coordinates"": [[[5.480541318364527, 51.439567925210305], [5.480678614901098, 51.43961512333008], [5.480698933137828, 51.43962210829063], [5.480699339017718, 51.439622249985646], [5.480702761612815, 51.43962342655063], [5.480744690998119, 51.43963804620087], [5.480797250041464, 51.43957389584109], [5.480686099877377, 51.439535962166424], [5.480537709166148, 51.43948399187572], [5.480532896877854, 51.43948264293868], [5.480516972033186, 51.439478192828815], [5.480492789711283, 51.43948266160378], [5.480486160551087, 51.43949028032212], [5.480489614463147, 51.43950536953631], [5.480513290241539, 51.43951341340084], [5.480484678693901, 51.439546316897], [5.480542911131483, 51.43956611720996], [5.480541318364527, 51.439567925210305]]]}";51.4395576715,5.4806346469
1010;Gemeentelijk monument;Vestdijk 22;Herenhuis;;;1880;;4-1-1994;GM0262;https://beeldmateriaal.eindhoven.nl/monumenten/GM0262.pdf;354.20970783499996;89.30918390187759;"{""type"": ""Polygon"", ""coordinates"": [[[5.480541318364527, 51.439567925210305], [5.480539711251641, 51.439569751199514], [5.480537221523089, 51.43956899814716], [5.480534645775136, 51.439568379993865], [5.480531998408745, 51.43956790571668], [5.480529279423895, 51.43956757531561], [5.480526531986618, 51.4395673977447], [5.480523770461037, 51.43956736400381], [5.480521009248161, 51.43956748307006], [5.480518291495576, 51.43956775490881], [5.480515602802274, 51.43956817054301], [5.480512986316006, 51.43956872993804], [5.48051047080188, 51.439569433070794], [5.480508056222997, 51.43957026196408], [5.480505756980371, 51.439571225594925], [5.480503601820738, 51.43957231495167], [5.480501619472396, 51.439573512033974], [5.480499795534414, 51.43957480786468], [5.480498173154475, 51.43957620240923], [5.480496737913322, 51.439577677701806], [5.480495518557611, 51.439579224730736], [5.480494515069027, 51.43958083450742], [5.480493741811745, 51.43958249803161], [5.48049321311323, 51.43958418832582], [5.480492914590962, 51.43958590540157], [5.480492846208141, 51.4395876312816], [5.480493022328957, 51.43958935696563], [5.480493442916715, 51.439591064476474], [5.480494107934675, 51.43959273583669], [5.480494988617713, 51.43959437106939], [5.480496099311627, 51.43959595218573], [5.4804974256155, 51.43959747020851], [5.480498953109976, 51.43959890717201], [5.480500681776732, 51.4396002540875], [5.480502582832182, 51.43960150198947], [5.480504656257994, 51.43960264188912], [5.480506873288962, 51.439603673809586], [5.480509233869965, 51.439604570784844], [5.480470492806491, 51.43964953620621], [5.480354903938626, 51.43960933253697], [5.480344501021615, 51.43962131377323], [5.480330957715636, 51.43962381447102], [5.480308831686447, 51.43964926112527], [5.48031494265746, 51.43965550336518], [5.48031168546126, 51.43965925424703], [5.48030679196727, 51.439657586267714], [5.480301712456118, 51.43966343296751], [5.480402518300787, 51.439697689035604], [5.480402524057491, 51.43969769082874], [5.480402532664997, 51.439697680035465], [5.480404753432647, 51.43969842791278], [5.480631680919401, 51.439773471312456], [5.480744690998119, 51.43963804620087], [5.480699339017718, 51.439622249985646], [5.480678614901098, 51.43961512333008], [5.480541318364527, 51.439567925210305]]]}";51.4396663347,5.48054531694
1019;Gemeentelijk monument;Tongelresestraat 81;Fabriek;Apollohuis, vm. sigarenfabriek De Kroon;;1899;K.P. Jonkers;9-1-2007;GM0305;https://beeldmateriaal.eindhoven.nl/monumenten/GM0305.pdf;487.904022;92.7226115591135;"{""type"": ""Polygon"", ""coordinates"": [[[5.494696809200845, 51.439513793759716], [5.49463643420989, 51.439557831053804], [5.4949166261220554, 51.43970593924372], [5.494968613223658, 51.43973377400639], [5.49506897427343, 51.43966036048029], [5.49511895367188, 51.43962380218431], [5.495068824485948, 51.439597035419546], [5.494789363607293, 51.439447803334595], [5.494696809200845, 51.439513793759716]]]}";51.4395906123,5.49487798347
1022;Gemeentelijk monument;Strijpsestraat 79;Café/Woonhuis;;;1910;;15-1-2008;GM0330;https://beeldmateriaal.eindhoven.nl/monumenten/GM0330.pdf;120.5113775;51.9484663359427;"{""type"": ""Polygon"", ""coordinates"": [[[5.457919328808936, 51.43962492167365], [5.458006507939123, 51.439647457177756], [5.458088277092085, 51.439668575703124], [5.45815473706527, 51.439685739505094], [5.458194569511689, 51.43962551806126], [5.458188010836323, 51.43961613788928], [5.458045105594519, 51.43957922762873], [5.458024070136558, 51.4396110603393], [5.457936200452979, 51.43958836347196], [5.457913199042058, 51.439623127665314], [5.457919328808936, 51.43962492167365]]]}";51.4396289879,5.45806936476
1032;Gemeentelijk monument;Vestdijk 23;Herenhuis;;;1904;;4-1-1994;GM0204;https://beeldmateriaal.eindhoven.nl/monumenten/GM0204.pdf;207.829192;66.82638934735989;"{""type"": ""Polygon"", ""coordinates"": [[[5.481113918157786, 51.43994524962959], [5.481220372386311, 51.439823457073466], [5.481137354818828, 51.43979512887263], [5.481074242530099, 51.4397735889889], [5.481017707799389, 51.43975429992739], [5.481019472701668, 51.439752276053696], [5.481012146789579, 51.439749774117644], [5.480958241079154, 51.4398059607951], [5.480967740420399, 51.4398092609758], [5.480966291691446, 51.43981116774134], [5.480965101997712, 51.439813146207584], [5.480964200086028, 51.439815187362775], [5.480963585900997, 51.43981726424088], [5.480963259424228, 51.43981936785328], [5.480963220618753, 51.43982148022267], [5.48096348384875, 51.439823592348766], [5.48096403467621, 51.439825677277234], [5.480964858700069, 51.439827726030956], [5.480965984648698, 51.439829720609445], [5.480967369337154, 51.43983164307017], [5.480969012765565, 51.4398334934131], [5.480970914860039, 51.43983523568354], [5.480973046873663, 51.43983687889338], [5.480975408751115, 51.43983839607659], [5.480977957325937, 51.439839778279264], [5.480980692579588, 51.43984101651273], [5.480983600129484, 51.439842110788554], [5.480986636772236, 51.43984303417557], [5.480989788143513, 51.439843795673916], [5.4809930398422875, 51.43984438630656], [5.480996363066246, 51.43984478811937], [5.48099971470429, 51.439845019124455], [5.481003094719458, 51.43984506134438], [5.481006474364893, 51.43984492379106], [5.481009810492627, 51.43984460649929], [5.481013103084128, 51.43984410048036], [5.481016309028302, 51.43984342374638], [5.481019399559921, 51.43984257632052], [5.481022374697445, 51.4398415671915], [5.4810251912928205, 51.43984039639401], [5.481027835000438, 51.43983908191707], [5.481030291456103, 51.43983763276088], [5.481032531894515, 51.439836048948685], [5.481034556352659, 51.43983434845773], [5.481036321719613, 51.43983254930026], [5.481050714020402, 51.43983722978585], [5.481006887267192, 51.43989183534196], [5.48101633492676, 51.43991195336728], [5.481113918157786, 51.43994524962959]]]}";51.4398445884,5.48108272628
1036;Gemeentelijk monument;Raiffeisenstraat 5;Herenhuis;;;;;4-1-1994;GM0204;https://beeldmateriaal.eindhoven.nl/monumenten/GM0204.pdf;136.1336955;50.4073286179832;"{""type"": ""Polygon"", ""coordinates"": [[[5.481482205058128, 51.440072105715856], [5.481581185102346, 51.44010588584443], [5.481615650831746, 51.440066442567506], [5.481700867843492, 51.439968900256815], [5.481601916792354, 51.4399351291948], [5.481482205058128, 51.440072105715856]]]}";51.440020509,5.48159154153
1051;Gemeentelijk monument;Strijpsestraat 116;Woonhuis/Fabriek;Sigarenfabriek Smulders &Co;;1904;;4-1-1994;GM0250;https://beeldmateriaal.eindhoven.nl/monumenten/GM0250.pdf;64.371168;32.0926981826113;"{""type"": ""Polygon"", ""coordinates"": [[[5.458214952014276, 51.43988579061639], [5.458170052122014, 51.43995234318354], [5.458276182523984, 51.4399803320347], [5.458321125436856, 51.4399137794006], [5.458214952014276, 51.43988579061639]]]}";51.4399330597,5.4582455806
1055;Gemeentelijk monument;Fazantlaan 27;Villa;Dommelhof;;1909;F. Wolters;4-1-1994;GM0079;https://beeldmateriaal.eindhoven.nl/monumenten/GM0079.pdf;123.7542905;47.721344589997;"{""type"": ""Polygon"", ""coordinates"": [[[5.487570412397466, 51.44004152455505], [5.487557405724144, 51.440072079276966], [5.487566200033954, 51.44008154575814], [5.487580616826059, 51.44008394229462], [5.487565664085129, 51.44011903797493], [5.487758662862716, 51.44015005316208], [5.487777664627607, 51.440105363045596], [5.48778934046888, 51.44007793750705], [5.487570412397466, 51.44004152455505]]]}";51.4400958789,5.4876709031
1058;Gemeentelijk monument;Johannastraat 29;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0144;https://beeldmateriaal.eindhoven.nl/monumenten/GM0144.pdf;113.783369;64.62763740865209;"{""type"": ""Polygon"", ""coordinates"": [[[5.465476567057388, 51.44025520420151], [5.465526105870174, 51.44018239858199], [5.465500996480168, 51.44017572791008], [5.4655348974194125, 51.440125898864075], [5.465595784077961, 51.44003641158894], [5.465532730206088, 51.44001966321552], [5.465501526492301, 51.440065526442034], [5.465518059814895, 51.44006992875274], [5.465488391148949, 51.44011354377456], [5.46540483650752, 51.44023635824697], [5.465476567057388, 51.44025520420151]]]}";51.4401423917,5.46550015771
1061;Gemeentelijk monument;Johannastraat 35;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0144;https://beeldmateriaal.eindhoven.nl/monumenten/GM0144.pdf;85.3120205;50.0282641725073;"{""type"": ""Polygon"", ""coordinates"": [[[5.465261346789342, 51.44019864824719], [5.465345102629163, 51.440075555093095], [5.465303186641994, 51.44006441930605], [5.46527000283247, 51.440113196129275], [5.465243699212933, 51.44010621159965], [5.465250298694601, 51.440096517385214], [5.465206727944553, 51.44008494222858], [5.46516652232556, 51.44012360248562], [5.465218366576614, 51.440137158606476], [5.465189112790381, 51.44017966766748], [5.465261346789342, 51.44019864824719]]]}";51.4401308461,5.46525450711
1069;Gemeentelijk monument;Johannastraat 23;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0142;https://beeldmateriaal.eindhoven.nl/monumenten/GM0142.pdf;66.817748;40.2843352084381;"{""type"": ""Polygon"", ""coordinates"": [[[5.465801847069109, 51.44020433376241], [5.465761911494141, 51.44019076986141], [5.465721288630351, 51.44023748444031], [5.465691067853721, 51.44022765324618], [5.465665904908982, 51.44025677553512], [5.46563156912941, 51.44029625895117], [5.46570133775963, 51.440319950983515], [5.465801847069109, 51.44020433376241]]]}";51.4402589214,5.46571462945
1078;Gemeentelijk monument;Van Dijckstraat 14;Woonhuis;;woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0260;https://beeldmateriaal.eindhoven.nl/monumenten/GM0260.pdf;58.648402999999995;33.3219608650112;"{""type"": ""Polygon"", ""coordinates"": [[[5.49916382345347, 51.440334448100394], [5.499208965600834, 51.44030289939584], [5.499212296690322, 51.44030056812591], [5.499163500586442, 51.44027324454399], [5.499087987705235, 51.44023095350876], [5.499039514207487, 51.44026473455663], [5.49916382345347, 51.440334448100394]]]}";51.4402826879,5.49912591973
1084;Gemeentelijk monument;Van Dijckstraat 2;Woonhuis;;woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0260;https://beeldmateriaal.eindhoven.nl/monumenten/GM0260.pdf;62.022124999999996;33.93994223285039;"{""type"": ""Polygon"", ""coordinates"": [[[5.498924097942841, 51.44050193054994], [5.4987994573831305, 51.4404320462842], [5.498748327358574, 51.44046776232113], [5.498873068485635, 51.44053759261282], [5.498924097942841, 51.44050193054994]]]}";51.4404848233,5.49883621953
1085;Gemeentelijk monument;Johannastraat 36;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0145;https://beeldmateriaal.eindhoven.nl/monumenten/GM0145.pdf;67.6740555;40.8851454809582;"{""type"": ""Polygon"", ""coordinates"": [[[5.465043985758421, 51.4404044366904], [5.465127640010389, 51.4402802471433], [5.46505490226425, 51.44026110502192], [5.465053266768211, 51.440263533057475], [5.465006812885618, 51.44033250723964], [5.465036916451632, 51.44034112521877], [5.4650017531508475, 51.44039331898455], [5.465043985758421, 51.4404044366904]]]}";51.4403262458,5.46505920427
1089;Gemeentelijk monument;Johannastraat 28;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0145;https://beeldmateriaal.eindhoven.nl/monumenten/GM0145.pdf;68.18713799999999;40.9151498413018;"{""type"": ""Polygon"", ""coordinates"": [[[5.465328047141922, 51.44048014664303], [5.465329309631276, 51.44047827615172], [5.465412260270938, 51.440355129559926], [5.465341105118178, 51.44033640902105], [5.465292729159555, 51.44040822502735], [5.465319176742979, 51.440415182483015], [5.465283353820276, 51.44046838350725], [5.465328047141922, 51.44048014664303]]]}";51.4404026339,5.46534332375
1094;Gemeentelijk monument;Hubertastraat 7;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0126;https://beeldmateriaal.eindhoven.nl/monumenten/GM0126.pdf;68.41740399999999;44.573264272697;"{""type"": ""Polygon"", ""coordinates"": [[[5.463499310057923, 51.440412237332694], [5.4634843181424575, 51.44042645825274], [5.463411634704384, 51.44039650169897], [5.46336904656994, 51.440378947745714], [5.463344347135957, 51.440402343447474], [5.463386935297817, 51.44041990639838], [5.463551718227133, 51.440487842623824], [5.463591423867963, 51.440450216948456], [5.463499310057923, 51.440412237332694]]]}";51.4404344443,5.46347685181
1095;Gemeentelijk monument;Hubertastraat 9;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0126;https://beeldmateriaal.eindhoven.nl/monumenten/GM0126.pdf;57.5948195;37.4774806380226;"{""type"": ""Polygon"", ""coordinates"": [[[5.463386935297817, 51.44041990639838], [5.463361963027029, 51.44044357194261], [5.463434358655235, 51.440473411863096], [5.463419625155316, 51.44048737193395], [5.4635119981228994, 51.440525459306464], [5.463551718227133, 51.440487842623824], [5.463386935297817, 51.44041990639838]]]}";51.4404740883,5.46346090024
1098;Gemeentelijk monument;Hubertastraat 15;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0126;https://beeldmateriaal.eindhoven.nl/monumenten/GM0126.pdf;57.817122;37.6319667578425;"{""type"": ""Polygon"", ""coordinates"": [[[5.463227161827533, 51.44057000487202], [5.463233321939727, 51.440572544640595], [5.463392866197755, 51.440638318243074], [5.4634325864835604, 51.440600692612335], [5.46336407671819, 51.44057245911966], [5.463339954388068, 51.440562515460066], [5.463329428355963, 51.44057248179589], [5.463325134653122, 51.440576547484774], [5.463315289983181, 51.440572491046076], [5.463252062458018, 51.44054642030156], [5.463227161827533, 51.44057000487202]]]}";51.4405914349,5.46333654307
1108;Gemeentelijk monument;Van Dijckstraat 11;Woonhuis;;woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0260;https://beeldmateriaal.eindhoven.nl/monumenten/GM0260.pdf;57.528824;33.010592789276394;"{""type"": ""Polygon"", ""coordinates"": [[[5.499501250558315, 51.44052366732194], [5.499378034879201, 51.44045456431548], [5.49933003524143, 51.440488039412365], [5.499453135698328, 51.44055707067102], [5.499501250558315, 51.44052366732194]]]}";51.440505832,5.49941561681
1110;Gemeentelijk monument;Van Dijckstraat 7;Woonhuis;;woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0260;https://beeldmateriaal.eindhoven.nl/monumenten/GM0260.pdf;57.4089025;32.9653250342243;"{""type"": ""Polygon"", ""coordinates"": [[[5.499405020767736, 51.44059047400033], [5.499282035511035, 51.44052150550083], [5.499234050092969, 51.44055497155579], [5.499356920149567, 51.44062387729591], [5.499405020767736, 51.44059047400033]]]}";51.4405727047,5.49931951065
