Objectid ;Straat ;Type_en_merk ;Aantal ;Lon;Lat;geo_point_2d
10165;Deken van Somerenstraat;Parkeerplaats;1;5,475056398;51,43407015;"51,4340701485;5,47505639835"
10168;Deken van Somerenstraat;Parkeerplaats;1;5,474958182;51,43404517;"51,4340451721;5,47495818232"
10169;Deken van Somerenstraat;Parkeerplaats;1;5,474987208;51,43403532;"51,4340353193;5,47498720834"
10170;Deken van Somerenstraat;Parkeerplaats;1;5,475016233;51,43402547;"51,4340254674;5,47501623292"
10171;Deken van Somerenstraat;Parkeerplaats;1;5,474793446;51,43398758;"51,4339875835;5,47479344564"
10397;Alberdingk Thijmlaan;Parkeerplaats;1;5,483203825;51,42826948;"51,428269476;5,48320382535"
10399;Alberdingk Thijmlaan;Parkeerplaats;1;5,48329463;51,42828214;"51,4282821425;5,48329462969"
10400;Alberdingk Thijmlaan;Parkeerplaats;1;5,483310715;51,42826167;"51,4282616665;5,48331071549"
10401;Alberdingk Thijmlaan;Parkeerplaats;1;5,483326803;51,42824119;"51,4282411905;5,48332680272"
10402;Alberdingk Thijmlaan;Parkeerplaats;1;5,483348816;51,42822301;"51,4282230116;5,48334881605"
10403;Alberdingk Thijmlaan;Parkeerplaats;1;5,483370989;51,42820489;"51,4282048937;5,4833709891"
10405;Alberdingk Thijmlaan;Parkeerplaats;1;5,483416462;51,42816926;"51,4281692645;5,48341646229"
10406;Alberdingk Thijmlaan;Parkeerplaats;1;5,483441814;51,42815286;"51,4281528563;5,48344181378"
10408;Alberdingk Thijmlaan;Parkeerplaats;1;5,483492517;51,42812004;"51,4281200398;5,48349251669"
10409;Alberdingk Thijmlaan;Parkeerplaats;1;5,483517868;51,42810363;"51,4281036325;5,48351786812"
10414;Alberdingk Thijmlaan;Parkeerplaats;1;5,483657199;51,42803018;"51,4280301785;5,48365719884"
10417;Alberdingk Thijmlaan;Parkeerplaats;1;5,483743509;51,42798809;"51,4279880858;5,48374350851"
10419;Alberdingk Thijmlaan;Parkeerplaats;1;5,483801332;51,42796025;"51,4279602484;5,48380133195"
10423;Alberdingk Thijmlaan;Parkeerplaats;1;5,483914012;51,42803595;"51,4280359465;5,48391401187"
10424;Alberdingk Thijmlaan;Parkeerplaats;1;5,483886854;51,42804981;"51,4280498108;5,48388685355"
10425;Alberdingk Thijmlaan;Parkeerplaats;1;5,483859695;51,42806368;"51,4280636759;5,48385969521"
10646;van Meursstraat;Parkeerplaats;1;5,47452445;51,4293714;"51,4293714019;5,47452445004"
10647;van Meursstraat;Parkeerplaats;1;5,474445274;51,42939753;"51,4293975266;5,47444527402"
10648;van Meursstraat;Parkeerplaats;1;5,474384857;51,42942103;"51,4294210315;5,47438485656"
10652;van Meursstraat;Parkeerplaats;1;5,473907635;51,42953608;"51,4295360763;5,47390763525"
10655;van Meursstraat;Parkeerplaats;1;5,473961684;51,42945263;"51,4294526265;5,47396168403"
10659;van Meursstraat;Parkeerplaats;1;5,474370079;51,4293246;"51,4293245994;5,47437007863"
9892;Potgieterstraat;Parkeerplaats;1;5,476689639;51,43158245;"51,4315824547;5,476689639"
9894;Potgieterstraat;Parkeerplaats;1;5,476807123;51,43166169;"51,4316616894;5,47680712306"
9898;Philitestraat;Parkeerplaats laden/lossen;1;5,456822864;51,44901986;"51,4490198643;5,45682286377"
9900;Niet ingevuld;Parkeerplaats Gehandicapten;1;5,470427471;51,43254422;"51,4325442238;5,47042747144"
9904;Kronehoefstraat;Parkeerplaats;1;5,4667041;51,45211993;"51,4521199275;5,46670409966"
9905;Kronehoefstraat;Parkeerplaats;1;5,466790038;51,45212498;"51,4521249815;5,46679003789"
9906;Kronehoefstraat;Parkeerplaats;1;5,466876154;51,45212813;"51,4521281306;5,46687615409"
9912;Kronehoefstraat;Parkeerplaats;1;5,467394001;51,45213241;"51,452132414;5,4673940012"
9913;Kronehoefstraat;Parkeerplaats laden/lossen;1;5,467480083;51,4521362;"51,4521361964;5,4674800826"
9914;Kronehoefstraat;Parkeerplaats laden/lossen;1;5,467566135;51,45214044;"51,4521404381;5,46756613461"
9920;Kronehoefstraat;Parkeerplaats;1;5,466088734;51,45202294;"51,452022937;5,46608873442"
9922;Benedictusstraat;Parkeerplaats Gehandicapten;1;5,468028294;51,4519659;"51,4519659007;5,46802829414"
10173;Deken van Somerenstraat;Parkeerplaats;1;5,474849213;51,43396801;"51,4339680082;5,47484921281"
10180;Deken van Somerenstraat;Parkeerplaats;1;5,474877097;51,43395822;"51,4339582201;5,4748770971"
10181;Deken van Somerenstraat;Parkeerplaats;1;5,474904981;51,43394843;"51,4339484329;5,47490498138"
10188;Deken van Somerenstraat;Parkeerplaats;1;5,474891675;51,43388794;"51,4338879402;5,47489167503"
10192;Deken van Somerenstraat;Parkeerplaats;1;5,474911734;51,43421974;"51,4342197411;5,47491173418"
10193;Deken van Somerenstraat;Parkeerplaats;1;5,474892171;51,4342038;"51,4342037974;5,4748921714"
10196;Deken van Somerenstraat;Parkeerplaats;1;5,474833483;51,43415597;"51,4341559679;5,47483348315"
10199;Deken van Somerenstraat;Parkeerplaats;1;5,474774796;51,43410814;"51,4341081375;5,47477479646"
10428;Alberdingk Thijmlaan;Parkeerplaats;1;5,483778222;51,42810527;"51,4281052685;5,48377822153"
10434;Alberdingk Thijmlaan;Parkeerplaats;1;5,483623656;51,42819374;"51,4281937356;5,48362365633"
10436;Alberdingk Thijmlaan;Parkeerplaats;1;5,483578885;51,42822748;"51,4282274775;5,48357888529"
10668;van Meursstraat;Parkeerplaats;1;5,472925956;51,42976882;"51,4297688185;5,47292595563"
10670;van Meursstraat;Parkeerplaats;1;5,473098202;51,42971308;"51,4297130848;5,4730982018"
10671;van Meursstraat;Parkeerplaats;1;5,473163875;51,42969134;"51,4296913448;5,47316387502"
10672;van Meursstraat;Parkeerplaats;1;5,473272618;51,42965516;"51,4296551623;5,47327261759"
10673;van Meursstraat;Parkeerplaats;1;5,47338136;51,42961898;"51,4296189797;5,47338136"
10674;van Meursstraat;Parkeerplaats;1;5,473250229;51,42976662;"51,4297666241;5,47325022913"
10675;van Meursstraat;Parkeerplaats;1;5,473360645;51,42972992;"51,4297299172;5,4733606446"
10677;Karel de Grotelaan;Parkeerplaats Gehandicapten;1;5,467516693;51,4333809;"51,433380901;5,46751669268"
10681;Karel de Grotelaan;Parkeerplaats;1;5,467323626;51,43332781;"51,4333278058;5,46732362577"
10682;Karel de Grotelaan;Parkeerplaats;1;5,46727536;51,43331453;"51,4333145322;5,46727535984"
10684;Karel de Grotelaan;Parkeerplaats;1;5,467029378;51,43325887;"51,4332588717;5,4670293785"
10689;Karel de Grotelaan;Parkeerplaats;1;5,466633605;51,43311046;"51,4331104626;5,466633605"
10200;Deken van Somerenstraat;Parkeerplaats;1;5,474755234;51,43409219;"51,4340921946;5,47475523378"
10203;Deken van Somerenstraat;Parkeerplaats;1;5,474696546;51,43404436;"51,4340443641;5,47469654581"
10446;Alberdingk Thijmlaan;Parkeerplaats;1;5,483526473;51,42833659;"51,428336585;5,48352647275"
10449;Alberdingk Thijmlaan;Parkeerplaats;1;5,483590231;51,42828683;"51,428286833;5,48359023068"
10450;Alberdingk Thijmlaan;Parkeerplaats;1;5,483611484;51,42827025;"51,4282702492;5,48361148378"
10453;Alberdingk Thijmlaan;Parkeerplaats;1;5,483675242;51,4282205;"51,4282204971;5,48367524152"
10692;Karel de Grotelaan;Parkeerplaats;1;5,466306733;51,43299148;"51,4329914793;5,46630673317"
10697;Karel de Grotelaan;Parkeerplaats;1;5,466010436;51,43288442;"51,4328844212;5,46601043639"
10703;Hagenkampweg Zuid;Parkeerplaats;1;5,467111556;51,43187754;"51,4318775442;5,46711155578"
10705;Hagenkampweg Zuid;Parkeerplaats;1;5,467110932;51,43217567;"51,4321756703;5,46711093199"
95;Marconilaan;Parkeerplaats;1;5,457883101;51,45017617;"51,4501761737;5,45788310082"
99;Michelangelolaan;Parkeerplaats;1;5,468582413;51,46693543;"51,4669354306;5,46858241337"
102;Veldmaarschalk Montgomerylaan;Parkeerplaats;1;5,470879855;51,44553355;"51,4455335547;5,47087985478"
106;Boschdijk;Parkeerplaats;1;5,471039263;51,44538431;"51,4453843091;5,47103926252"
110;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484196397;51,44487937;"51,4448793717;5,48419639717"
112;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484277394;51,4448855;"51,4448854974;5,48427739363"
113;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484313764;51,44488857;"51,4448885682;5,4843137636"
118;Professor Dr Dorgelolaan;Parkeerplaats;1;5,48409488;51,44455101;"51,4445510103;5,48409488035"
124;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484062139;51,44469874;"51,4446987393;5,48406213923"
127;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484045774;51,44477518;"51,4447751836;5,48404577407"
128;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484039208;51,44479894;"51,4447989371;5,48403920775"
131;Professor Dr Dorgelolaan;Parkeerplaats;1;5,48410469;51,4445035;"51,444503497;5,4841046901"
135;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484124337;51,44441465;"51,4444146547;5,48412433707"
136;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484129249;51,44439089;"51,4443908935;5,4841292491"
142;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484251942;51,44457154;"51,4445715354;5,48425194155"
148;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484217551;51,44472133;"51,4447213333;5,48421755114"
149;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484212641;51,44474612;"51,4447461191;5,4842126413"
151;Professor Dr Dorgelolaan;Parkeerplaats;1;5,484202823;51,44478951;"51,4447895066;5,48420282283"
152;Professor Dr Dorgelolaan;Parkeerplaats;1;5,48425686;51,44455088;"51,4445508754;5,48425686013"
155;Michelangelolaan;Parkeerplaats Vergunning;1;5,473668291;51,46441095;"51,4644109503;5,47366829146"
156;Michelangelolaan;Parkeerplaats Vergunning;1;5,473749976;51,46441344;"51,4644134424;5,47374997628"
157;Michelangelolaan;Parkeerplaats Vergunning;1;5,473815326;51,46441467;"51,4644146702;5,47381532558"
159;Michelangelolaan;Parkeerplaats Vergunning;1;5,47259616;51,46438751;"51,4643875081;5,4725961603"
160;Michelangelolaan;Parkeerplaats Vergunning;1;5,472686016;51,46438872;"51,4643887186;5,47268601639"
161;Michelangelolaan;Parkeerplaats Vergunning;1;5,472769745;51,46439121;"51,4643912099;5,47276974456"
163;Michelangelolaan;Parkeerplaats Vergunning;1;5,472933112;51,46439491;"51,4643949099;5,47293311164"
166;Michelangelolaan;Parkeerplaats Vergunning;1;5,473210842;51,46439981;"51,4643998106;5,47321084175"
175;Michelangelolaan;Parkeerplaats Vergunning;1;5,471734367;51,46436772;"51,4643677238;5,4717343674"
296;Luxemburglaan;Parkeerplaats;1;5,478525117;51,47230699;"51,472306993;5,4785251173"
299;Luxemburglaan;Parkeerplaats;1;5,478656675;51,47230302;"51,4723030247;5,47865667515"
300;Luxemburglaan;Parkeerplaats;1;5,478695378;51,47230299;"51,4723029943;5,47869537769"
301;Luxemburglaan;Parkeerplaats;1;5,478743362;51,47230199;"51,4723019858;5,4787433617"
303;Luxemburglaan;Parkeerplaats;1;5,478822303;51,47229999;"51,4722999912;5,47882230292"
304;Luxemburglaan;Parkeerplaats;1;5,478405474;51,4716627;"51,4716626993;5,47840547434"
308;Luxemburglaan;Parkeerplaats;1;5,478575843;51,47165666;"51,4716566602;5,47857584338"
312;Luxemburglaan;Parkeerplaats;1;5,478788821;51,47165354;"51,4716535357;5,47878882071"
318;Luxemburglaan;Parkeerplaats;1;5,478602941;51,4710093;"51,4710093032;5,47860294147"
320;Luxemburglaan;Parkeerplaats;1;5,478695241;51,47100923;"51,4710092307;5,47869524059"
324;Luxemburglaan;Parkeerplaats;1;5,477696195;51,47081196;"51,4708119643;5,47769619462"
333;Winkelcentrum Woensel;Parkeerplaats;1;5,476807891;51,47029212;"51,4702921183;5,47680789124"
337;Winkelcentrum Woensel;Parkeerplaats;1;5,476669724;51,47029876;"51,4702987593;5,47666972382"
345;Winkelcentrum Woensel;Parkeerplaats;1;5,476950252;51,47028809;"51,4702880897;5,47695025192"
386;Winkelcentrum Woensel;Parkeerplaats;1;5,476602451;51,47015759;"51,4701575902;5,47660245064"
390;Winkelcentrum Woensel;Parkeerplaats;1;5,476738524;51,47015487;"51,47015487;5,47673852408"
393;Winkelcentrum Woensel;Parkeerplaats;1;5,476836921;51,47015349;"51,470153491;5,47683692121"
394;Winkelcentrum Woensel;Parkeerplaats;1;5,476882988;51,47015215;"51,4701521521;5,47688298818"
396;Winkelcentrum Woensel;Parkeerplaats;1;5,476949979;51,47014948;"51,4701494848;5,47694997887"
399;Winkelcentrum Woensel;Parkeerplaats;1;5,477067213;51,47014678;"51,4701467787;5,47706721283"
400;Winkelcentrum Woensel;Parkeerplaats;1;5,47709653;51,47014676;"51,4701467561;5,47709652981"
401;Winkelcentrum Woensel;Parkeerplaats;1;5,477132122;51,47014673;"51,4701467286;5,47713212179"
404;Winkelcentrum Woensel;Parkeerplaats;1;5,477211674;51,47014274;"51,4701427391;5,47721167428"
408;Winkelcentrum Woensel;Parkeerplaats;1;5,476455747;51,47006747;"51,4700674747;5,47645574654"
410;Winkelcentrum Woensel;Parkeerplaats;1;5,476524913;51,47006631;"51,4700663071;5,4765249133"
412;Winkelcentrum Woensel;Parkeerplaats;1;5,4765852;51,47006516;"51,4700651552;5,47658520008"
414;Winkelcentrum Woensel;Parkeerplaats;1;5,476657903;51,47006178;"51,4700617826;5,47665790298"
421;Winkelcentrum Woensel;Parkeerplaats;1;5,476927444;51,47005603;"51,4700560292;5,47692744365"
422;Winkelcentrum Woensel;Parkeerplaats;1;5,476968227;51,47005379;"51,4700537866;5,47696822679"
429;Winkelcentrum Woensel;Parkeerplaats;1;5,477214725;51,47004806;"51,4700480593;5,47721472548"
430;Winkelcentrum Woensel;Parkeerplaats;1;5,477251958;51,47004803;"51,4700480305;5,4772519581"
432;Winkelcentrum Woensel;Parkeerplaats;1;5,477306932;51,47004578;"51,4700457768;5,47730693192"
434;Winkelcentrum Woensel;Parkeerplaats;1;5,476448543;51,4700121;"51,4700121011;5,4764485427"
437;Winkelcentrum Woensel;Parkeerplaats;1;5,476551401;51,47001091;"51,4700109076;5,47655140148"
438;Winkelcentrum Woensel;Parkeerplaats;1;5,476585091;51,47000978;"51,4700097762;5,47658509143"
350;Winkelcentrum Woensel;Parkeerplaats;1;5,477136584;51,47028533;"51,4702853302;5,47713658354"
351;Winkelcentrum Woensel;Parkeerplaats;1;5,477167985;51,47028399;"51,4702839936;5,47716798489"
358;Winkelcentrum Woensel;Parkeerplaats;1;5,476541822;51,47020471;"51,4702047103;5,47654182212"
362;Winkelcentrum Woensel;Parkeerplaats;1;5,476671621;51,470202;"51,470201995;5,47667162068"
367;Winkelcentrum Woensel;Parkeerplaats;1;5,476853761;51,47019794;"51,4701979359;5,47685376126"
369;Winkelcentrum Woensel;Parkeerplaats;1;5,476920752;51,47019527;"51,4701952686;5,47692075202"
370;Winkelcentrum Woensel;Parkeerplaats;1;5,476954255;51,47019394;"51,4701939394;5,4769542546"
371;Winkelcentrum Woensel;Parkeerplaats;1;5,476973097;51,47019523;"51,4701952282;5,47697309661"
378;Winkelcentrum Woensel;Parkeerplaats;1;5,477199198;51,47018721;"51,4701872066;5,47719919769"
381;Winkelcentrum Woensel;Parkeerplaats;1;5,47730178;51,47018451;"51,4701845116;5,47730178043"
383;Winkelcentrum Woensel;Parkeerplaats;1;5,47650195;51,47015767;"51,4701576674;5,47650194967"
445;Winkelcentrum Woensel;Parkeerplaats;1;5,476835135;51,47000627;"51,4700062672;5,47683513477"
447;Winkelcentrum Woensel;Parkeerplaats;1;5,476895419;51,470004;"51,4700040006;5,47689541927"
449;Winkelcentrum Woensel;Parkeerplaats;1;5,476969911;51,47000284;"51,4700028376;5,47696991104"
450;Winkelcentrum Woensel;Parkeerplaats;1;5,477000048;51,47000281;"51,4700028143;5,47700004828"
452;Winkelcentrum Woensel;Parkeerplaats;1;5,477076312;51,47000276;"51,4700027555;5,47707631247"
457;Winkelcentrum Woensel;Parkeerplaats;1;5,477250094;51,47000041;"51,4700004101;5,47725009373"
491;Winkelcentrum Woensel;Parkeerplaats;1;5,476544041;51,4698758;"51,4698757959;5,47654404117"
499;Winkelcentrum Woensel;Parkeerplaats;1;5,476797624;51,46987228;"51,4698722752;5,47679762423"
500;Winkelcentrum Woensel;Parkeerplaats;1;5,476827776;51,46987225;"51,469872252;5,47682777577"
504;Winkelcentrum Woensel;Parkeerplaats;1;5,476969649;51,46986993;"51,4698699316;5,47696964917"
505;Winkelcentrum Woensel;Parkeerplaats;1;5,477012205;51,46986879;"51,4698687931;5,47701220456"
507;Winkelcentrum Woensel;Parkeerplaats;1;5,477102643;51,46986762;"51,4698676178;5,4771026426"
508;Winkelcentrum Woensel;Parkeerplaats;1;5,477152289;51,46986425;"51,4698642536;5,47715228893"
510;Winkelcentrum Woensel;Parkeerplaats;1;5,477217898;51,46986198;"51,4698619827;5,47721789831"
512;Winkelcentrum Woensel;Parkeerplaats;1;5,477272872;51,46985973;"51,469859729;5,47727287192"
515;Winkelcentrum Woensel;Parkeerplaats;1;5,477905456;51,469595;"51,4695949986;5,47790545608"
517;Winkelcentrum Woensel;Parkeerplaats;1;5,477981242;51,46959359;"51,4695935913;5,47798124197"
518;Winkelcentrum Woensel;Parkeerplaats;1;5,478013722;51,46959221;"51,4695922087;5,47801372213"
520;Winkelcentrum Woensel;Parkeerplaats;1;5,478098175;51,46959214;"51,4695921428;5,47809817471"
523;Winkelcentrum Woensel;Parkeerplaats;1;5,478195606;51,46959072;"51,4695907184;5,47819560623"
525;Winkelcentrum Woensel;Parkeerplaats;1;5,478249732;51,46958932;"51,4695893188;5,47824973204"
527;Winkelcentrum Woensel;Parkeerplaats;1;5,478312536;51,46958792;"51,4695879214;5,47831253627"
529;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1;5,478165499;51,46969217;"51,4696921699;5,47816549907"
538;Winkelcentrum Woensel;Parkeerplaats;1;5,478048569;51,46969496;"51,4696949577;5,47804856874"
459;Winkelcentrum Woensel;Parkeerplaats;1;5,47731038;51,46999925;"51,4699992488;5,47731038039"
460;Winkelcentrum Woensel;Parkeerplaats;1;5,477336992;51,46999923;"51,4699992282;5,47733699153"
462;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1;5,477345664;51,46990176;"51,4699017576;5,47734566428"
463;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1;5,477345557;51,46984749;"51,4698474932;5,47734555691"
468;Winkelcentrum Woensel;Parkeerplaats;1;5,476537033;51,46992011;"51,4699201063;5,47653703272"
472;Winkelcentrum Woensel;Parkeerplaats;1;5,476668256;51,46991779;"51,4699177854;5,47666825606"
473;Winkelcentrum Woensel;Parkeerplaats;1;5,47670196;51,46991665;"51,4699166539;5,47670196033"
474;Winkelcentrum Woensel;Parkeerplaats;1;5,476732095;51,46991553;"51,4699155251;5,47673209533"
477;Winkelcentrum Woensel;Parkeerplaats;1;5,476820765;51,46991546;"51,4699154569;5,47682076542"
478;Winkelcentrum Woensel;Parkeerplaats;1;5,476858008;51,46991321;"51,469913208;5,47685800795"
481;Winkelcentrum Woensel;Parkeerplaats;1;5,476975038;51,4699098;"51,4699098011;5,47697503844"
482;Winkelcentrum Woensel;Parkeerplaats;1;5,477028244;51,46990865;"51,4699086544;5,47702824406"
483;Winkelcentrum Woensel;Parkeerplaats;1;5,477063706;51,46990863;"51,4699086271;5,47706370633"
484;Winkelcentrum Woensel;Parkeerplaats;1;5,477104494;51,4699086;"51,4699085956;5,4771044937"
485;Winkelcentrum Woensel;Parkeerplaats;1;5,477147047;51,46990634;"51,4699063425;5,47714704692"
541;Winkelcentrum Woensel;Parkeerplaats;1;5,478122196;51,46969355;"51,469693552;5,47812219597"
542;Winkelcentrum Woensel;Parkeerplaats;1;5,477765028;51,46975199;"51,4697519869;5,477765028"
609;St Trudoplein;Parkeerplaats;1;5,453770998;51,44118053;"51,4411805307;5,45377099802"
611;St Trudoplein;Parkeerplaats;1;5,453950894;51,44122448;"51,441224481;5,45395089396"
619;Strijpsestraat;Parkeerplaats;1;5,453229891;51,44105048;"51,4410504763;5,45322989098"
620;Strijpsestraat;Parkeerplaats;1;5,453314794;51,4410702;"51,4410702032;5,45331479387"
624;St Trudoplein;Parkeerplaats;1;5,453175072;51,44094711;"51,4409471108;5,45317507165"
625;St Trudoplein;Parkeerplaats;1;5,453248464;51,44096416;"51,4409641566;5,45324846404"
629;St Trudoplein;Parkeerplaats;1;5,453552128;51,4410404;"51,4410403965;5,45355212835"
630;St Trudoplein;Parkeerplaats;1;5,453631274;51,44105744;"51,4410574388;5,45363127424"
631;Strijpsestraat;Parkeerplaats;1;5,455435347;51,44130312;"51,4413031157;5,45543534696"
640;Strijpsestraat;Parkeerplaats;1;5,456378959;51,44106132;"51,4410613206;5,45637895907"
645;Strijpsestraat;Parkeerplaats;1;5,456799892;51,44094703;"51,4409470303;5,45679989156"
651;Freddy van Riemsdijkweg;Parkeerplaats;1;5,393594736;51,45809395;"51,4580939547;5,39359473623"
654;Freddy van Riemsdijkweg;Parkeerplaats;1;5,394620198;51,45820756;"51,4582075618;5,39462019843"
655;Freddy van Riemsdijkweg;Parkeerplaats;1;5,394716516;51,45821896;"51,458218962;5,3947165162"
658;Freddy van Riemsdijkweg;Parkeerplaats;1;5,394975613;51,45824696;"51,458246962;5,3949756128"
662;Freddy van Riemsdijkweg;Parkeerplaats;1;5,395644876;51,45801762;"51,4580176219;5,39564487588"
666;Freddy van Riemsdijkweg;Parkeerplaats;1;5,396026797;51,45778;"51,4577799954;5,39602679709"
667;Freddy van Riemsdijkweg;Parkeerplaats;1;5,396103189;51,45773227;"51,4577322686;5,39610318945"
553;Winkelcentrum Woensel;Parkeerplaats;1;5,478133119;51,46974358;"51,4697435833;5,47813311869"
555;Winkelcentrum Woensel;Parkeerplaats;1;5,477750053;51,4698426;"51,4698426041;5,47775005319"
556;Winkelcentrum Woensel;Parkeerplaats;1;5,477786851;51,46984122;"51,4698412182;5,47778685118"
